actual,predicted,datetime,hour_of_year,hour_of_week
2.9566666666666666,3.2095888,2017-02-09 17:00:00+00:00,977,89
3.03,3.3313317,2017-02-09 18:00:00+00:00,978,90
3.1466666666666665,3.334174,2017-02-09 19:00:00+00:00,979,91
3.158333333333333,3.3562558,2017-02-09 20:00:00+00:00,980,92
3.095,3.3361747,2017-02-09 21:00:00+00:00,981,93
2.973333333333333,3.291077,2017-02-09 22:00:00+00:00,982,94
2.8433333333333333,3.1210885,2017-02-09 23:00:00+00:00,983,95
2.7066666666666666,2.9195788,2017-02-10 00:00:00+00:00,984,96
2.6066666666666665,2.7909348,2017-02-10 01:00:00+00:00,985,97
2.5483333333333333,2.7273073,2017-02-10 02:00:00+00:00,986,98
2.536666666666666,2.7036686,2017-02-10 03:00:00+00:00,987,99
2.5383333333333336,2.6974447,2017-02-10 04:00:00+00:00,988,100
2.585,2.7088747,2017-02-10 05:00:00+00:00,989,101
2.7,2.7920122,2017-02-10 06:00:00+00:00,990,102
2.895,3.0195956,2017-02-10 07:00:00+00:00,991,103
3.023333333333333,3.152608,2017-02-10 08:00:00+00:00,992,104
3.058333333333333,3.240622,2017-02-10 09:00:00+00:00,993,105
3.055,3.2653213,2017-02-10 10:00:00+00:00,994,106
3.026666666666667,3.2765167,2017-02-10 11:00:00+00:00,995,107
3.01,3.2765167,2017-02-10 12:00:00+00:00,996,108
2.9683333333333333,3.3164518,2017-02-10 13:00:00+00:00,997,109
2.9883333333333333,3.270392,2017-02-10 14:00:00+00:00,998,110
2.9716666666666667,3.2557726,2017-02-10 15:00:00+00:00,999,111
2.97,3.210351,2017-02-10 16:00:00+00:00,1000,112
2.96,3.148897,2017-02-10 17:00:00+00:00,1001,113
2.955,3.2306669,2017-02-10 18:00:00+00:00,1002,114
3.0283333333333333,3.2570322,2017-02-10 19:00:00+00:00,1003,115
2.9633333333333334,3.2447112,2017-02-10 20:00:00+00:00,1004,116
2.9233333333333333,3.1970356,2017-02-10 21:00:00+00:00,1005,117
2.806666666666666,3.1043527,2017-02-10 22:00:00+00:00,1006,118
2.66,2.9395971,2017-02-10 23:00:00+00:00,1007,119
2.515,2.7039547,2017-02-11 00:00:00+00:00,1008,120
2.41,2.58763,2017-02-11 01:00:00+00:00,1009,121
2.3183333333333334,2.4937828,2017-02-11 02:00:00+00:00,1010,122
2.2816666666666667,2.4324806,2017-02-11 03:00:00+00:00,1011,123
2.256666666666667,2.380208,2017-02-11 04:00:00+00:00,1012,124
2.25,2.3479593,2017-02-11 05:00:00+00:00,1013,125
2.2816666666666667,2.4067407,2017-02-11 06:00:00+00:00,1014,126
2.3466666666666667,2.377324,2017-02-11 07:00:00+00:00,1015,127
2.3833333333333333,2.3902748,2017-02-11 08:00:00+00:00,1016,128
2.466666666666667,2.5024765,2017-02-11 09:00:00+00:00,1017,129
2.555,2.559601,2017-02-11 10:00:00+00:00,1018,130
2.553333333333333,2.593813,2017-02-11 11:00:00+00:00,1019,131
2.53,2.5969093,2017-02-11 12:00:00+00:00,1020,132
2.4916666666666667,2.5969093,2017-02-11 13:00:00+00:00,1021,133
2.455,2.5837777,2017-02-11 14:00:00+00:00,1022,134
2.4033333333333333,2.574388,2017-02-11 15:00:00+00:00,1023,135
2.381666666666667,2.5500653,2017-02-11 16:00:00+00:00,1024,136
2.39,2.5382676,2017-02-11 17:00:00+00:00,1025,137
2.455,2.5635319,2017-02-11 18:00:00+00:00,1026,138
2.53,2.5440288,2017-02-11 19:00:00+00:00,1027,139
2.525,2.547985,2017-02-11 20:00:00+00:00,1028,140
2.49,2.520098,2017-02-11 21:00:00+00:00,1029,141
2.411666666666666,2.496023,2017-02-11 22:00:00+00:00,1030,142
2.341666666666667,2.409114,2017-02-11 23:00:00+00:00,1031,143
2.223333333333333,2.3406434,2017-02-12 00:00:00+00:00,1032,144
2.145,2.2427845,2017-02-12 01:00:00+00:00,1033,145
2.075,2.1990125,2017-02-12 02:00:00+00:00,1034,146
2.025,2.1434684,2017-02-12 03:00:00+00:00,1035,147
2.0033333333333334,2.1328337,2017-02-12 04:00:00+00:00,1036,148
2.018333333333333,2.1289515,2017-02-12 05:00:00+00:00,1037,149
2.053333333333333,2.1368449,2017-02-12 06:00:00+00:00,1038,150
2.105,2.1981022,2017-02-12 07:00:00+00:00,1039,151
2.1666666666666665,2.239752,2017-02-12 08:00:00+00:00,1040,152
2.215,2.3494542,2017-02-12 09:00:00+00:00,1041,153
2.283333333333333,2.4491994,2017-02-12 10:00:00+00:00,1042,154
2.375,2.523278,2017-02-12 11:00:00+00:00,1043,155
2.3833333333333333,2.520867,2017-02-12 12:00:00+00:00,1044,156
2.405,2.520867,2017-02-12 13:00:00+00:00,1045,157
2.425,2.4531088,2017-02-12 14:00:00+00:00,1046,158
2.395,2.383419,2017-02-12 15:00:00+00:00,1047,159
2.381666666666667,2.353793,2017-02-12 16:00:00+00:00,1048,160
2.466666666666667,2.4414494,2017-02-12 17:00:00+00:00,1049,161
2.5766666666666667,2.5667307,2017-02-12 18:00:00+00:00,1050,162
2.6366666666666667,2.677745,2017-02-12 19:00:00+00:00,1051,163
2.623333333333333,2.6817014,2017-02-12 20:00:00+00:00,1052,164
2.6166666666666667,2.67705,2017-02-12 21:00:00+00:00,1053,165
2.5483333333333333,2.6757147,2017-02-12 22:00:00+00:00,1054,166
2.4716666666666667,2.5942855,2017-02-12 23:00:00+00:00,1055,167
2.3366666666666664,2.3911676,2017-02-13 00:00:00+00:00,1056,0
2.2983333333333333,2.2913663,2017-02-13 01:00:00+00:00,1057,1
2.285,2.3631763,2017-02-13 02:00:00+00:00,1058,2
2.243333333333333,2.3332293,2017-02-13 03:00:00+00:00,1059,3
2.23,2.3584561,2017-02-13 04:00:00+00:00,1060,4
2.3216666666666668,2.378506,2017-02-13 05:00:00+00:00,1061,5
2.44,2.5135207,2017-02-13 06:00:00+00:00,1062,6
2.67,2.759145,2017-02-13 07:00:00+00:00,1063,7
2.7983333333333333,2.8982172,2017-02-13 08:00:00+00:00,1064,8
2.8516666666666666,3.0156758,2017-02-13 09:00:00+00:00,1065,9
2.905,3.037473,2017-02-13 10:00:00+00:00,1066,10
2.925,3.0624764,2017-02-13 11:00:00+00:00,1067,11
2.9516666666666667,3.0624764,2017-02-13 12:00:00+00:00,1068,12
2.893333333333333,3.0624764,2017-02-13 13:00:00+00:00,1069,13
2.835,3.0606368,2017-02-13 14:00:00+00:00,1070,14
2.7816666666666667,3.0596306,2017-02-13 15:00:00+00:00,1071,15
2.75,3.0066967,2017-02-13 16:00:00+00:00,1072,16
2.703333333333333,3.0420938,2017-02-13 17:00:00+00:00,1073,17
2.765,3.1354494,2017-02-13 18:00:00+00:00,1074,18
2.8966666666666665,3.116534,2017-02-13 19:00:00+00:00,1075,19
2.8716666666666666,3.096741,2017-02-13 20:00:00+00:00,1076,20
2.845,3.0749073,2017-02-13 21:00:00+00:00,1077,21
2.7616666666666667,3.0186703,2017-02-13 22:00:00+00:00,1078,22
2.61,2.8466182,2017-02-13 23:00:00+00:00,1079,23
2.465,2.6921306,2017-02-14 00:00:00+00:00,1080,24
2.3583333333333334,2.5748055,2017-02-14 01:00:00+00:00,1081,25
2.2916666666666665,2.5435438,2017-02-14 02:00:00+00:00,1082,26
2.2716666666666665,2.5488722,2017-02-14 03:00:00+00:00,1083,27
2.275,2.6267712,2017-02-14 04:00:00+00:00,1084,28
2.341666666666667,2.6755908,2017-02-14 05:00:00+00:00,1085,29
2.46,2.7807655,2017-02-14 06:00:00+00:00,1086,30
2.655,3.003545,2017-02-14 07:00:00+00:00,1087,31
2.7983333333333333,3.0885274,2017-02-14 08:00:00+00:00,1088,32
2.8216666666666668,3.154149,2017-02-14 09:00:00+00:00,1089,33
2.84,3.1676183,2017-02-14 10:00:00+00:00,1090,34
2.7916666666666665,3.1442332,2017-02-14 11:00:00+00:00,1091,35
2.7316666666666665,3.1442332,2017-02-14 12:00:00+00:00,1092,36
2.671666666666667,3.1442332,2017-02-14 13:00:00+00:00,1093,37
2.6566666666666667,3.0384238,2017-02-14 14:00:00+00:00,1094,38
2.6083333333333334,3.0161912,2017-02-14 15:00:00+00:00,1095,39
2.553333333333333,3.0111287,2017-02-14 16:00:00+00:00,1096,40
2.565,2.8997464,2017-02-14 17:00:00+00:00,1097,41
2.6,2.9383693,2017-02-14 18:00:00+00:00,1098,42
2.723333333333333,2.9671295,2017-02-14 19:00:00+00:00,1099,43
2.716666666666667,2.9348526,2017-02-14 20:00:00+00:00,1100,44
2.6633333333333336,2.9166582,2017-02-14 21:00:00+00:00,1101,45
2.5516666666666667,2.8457546,2017-02-14 22:00:00+00:00,1102,46
2.4466666666666668,2.7832735,2017-02-14 23:00:00+00:00,1103,47
2.315,2.618583,2017-02-15 00:00:00+00:00,1104,48
2.228333333333333,2.4822752,2017-02-15 01:00:00+00:00,1105,49
2.165,2.461689,2017-02-15 02:00:00+00:00,1106,50
2.115,2.4256957,2017-02-15 03:00:00+00:00,1107,51
2.0933333333333333,2.421225,2017-02-15 04:00:00+00:00,1108,52
2.1533333333333333,2.437287,2017-02-15 05:00:00+00:00,1109,53
2.28,2.533125,2017-02-15 06:00:00+00:00,1110,54
2.5166666666666666,2.72296,2017-02-15 07:00:00+00:00,1111,55
2.67,2.8331573,2017-02-15 08:00:00+00:00,1112,56
2.715,2.9474647,2017-02-15 09:00:00+00:00,1113,57
2.76,2.9571657,2017-02-15 10:00:00+00:00,1114,58
2.756666666666667,3.0110893,2017-02-15 11:00:00+00:00,1115,59
2.8016666666666667,3.0110893,2017-02-15 12:00:00+00:00,1116,60
2.805,3.0110893,2017-02-15 13:00:00+00:00,1117,61
2.7783333333333333,3.0453103,2017-02-15 14:00:00+00:00,1118,62
2.7916666666666665,3.0443041,2017-02-15 15:00:00+00:00,1119,63
2.79,3.0392416,2017-02-15 16:00:00+00:00,1120,64
2.8666666666666667,3.038578,2017-02-15 17:00:00+00:00,1121,65
2.881666666666667,3.1237705,2017-02-15 18:00:00+00:00,1122,66
2.953333333333333,3.148468,2017-02-15 19:00:00+00:00,1123,67
2.925,3.1963701,2017-02-15 20:00:00+00:00,1124,68
2.8583333333333334,3.1745365,2017-02-15 21:00:00+00:00,1125,69
2.793333333333333,3.0985065,2017-02-15 22:00:00+00:00,1126,70
2.6083333333333334,2.9625034,2017-02-15 23:00:00+00:00,1127,71
2.4916666666666667,2.7471845,2017-02-16 00:00:00+00:00,1128,72
2.3866666666666667,2.6211967,2017-02-16 01:00:00+00:00,1129,73
2.3466666666666667,2.5361683,2017-02-16 02:00:00+00:00,1130,74
2.3216666666666668,2.5001407,2017-02-16 03:00:00+00:00,1131,75
2.328333333333333,2.4939167,2017-02-16 04:00:00+00:00,1132,76
2.37,2.5701563,2017-02-16 05:00:00+00:00,1133,77
2.51,2.6866581,2017-02-16 06:00:00+00:00,1134,78
2.703333333333333,2.911058,2017-02-16 07:00:00+00:00,1135,79
2.873333333333333,3.0700443,2017-02-16 08:00:00+00:00,1136,80
2.8866666666666667,3.1159017,2017-02-16 09:00:00+00:00,1137,81
2.933333333333333,3.1148264,2017-02-16 10:00:00+00:00,1138,82
2.945,3.1511197,2017-02-16 11:00:00+00:00,1139,83
2.955,3.1511197,2017-02-16 12:00:00+00:00,1140,84
2.97,3.1511197,2017-02-16 13:00:00+00:00,1141,85
2.933333333333333,3.132307,2017-02-16 14:00:00+00:00,1142,86
2.925,3.1285284,2017-02-16 15:00:00+00:00,1143,87
2.901666666666667,3.1234658,2017-02-16 16:00:00+00:00,1144,88
2.8766666666666665,3.1199546,2017-02-16 17:00:00+00:00,1145,89
2.9516666666666667,3.216762,2017-02-16 18:00:00+00:00,1146,90
3.036666666666666,3.2414596,2017-02-16 19:00:00+00:00,1147,91
3.018333333333333,3.241686,2017-02-16 20:00:00+00:00,1148,92
2.98,3.221605,2017-02-16 21:00:00+00:00,1149,93
2.8783333333333334,3.143451,2017-02-16 22:00:00+00:00,1150,94
2.72,3.0338569,2017-02-16 23:00:00+00:00,1151,95
2.583333333333333,2.8335228,2017-02-17 00:00:00+00:00,1152,96
2.515,2.7085104,2017-02-17 01:00:00+00:00,1153,97
2.458333333333333,2.7381911,2017-02-17 02:00:00+00:00,1154,98
2.4266666666666667,2.7088695,2017-02-17 03:00:00+00:00,1155,99
2.42,2.7026455,2017-02-17 04:00:00+00:00,1156,100
2.4516666666666667,2.7902582,2017-02-17 05:00:00+00:00,1157,101
2.558333333333333,2.8733957,2017-02-17 06:00:00+00:00,1158,102
2.756666666666667,3.0831108,2017-02-17 07:00:00+00:00,1159,103
2.8516666666666666,3.1745296,2017-02-17 08:00:00+00:00,1160,104
2.87,3.2625437,2017-02-17 09:00:00+00:00,1161,105
2.873333333333333,3.287243,2017-02-17 10:00:00+00:00,1162,106
2.833333333333333,3.2557554,2017-02-17 11:00:00+00:00,1163,107
2.796666666666667,3.2557554,2017-02-17 12:00:00+00:00,1164,108
2.728333333333333,3.2557554,2017-02-17 13:00:00+00:00,1165,109
2.6666666666666665,3.0039022,2017-02-17 14:00:00+00:00,1166,110
2.63,2.9892828,2017-02-17 15:00:00+00:00,1167,111
2.566666666666667,2.9524941,2017-02-17 16:00:00+00:00,1168,112
2.553333333333333,2.8231099,2017-02-17 17:00:00+00:00,1169,113
2.5416666666666665,2.8388467,2017-02-17 18:00:00+00:00,1170,114
2.6416666666666666,2.8620095,2017-02-17 19:00:00+00:00,1171,115
2.6366666666666667,2.8357632,2017-02-17 20:00:00+00:00,1172,116
2.6083333333333334,2.8209035,2017-02-17 21:00:00+00:00,1173,117
2.553333333333333,2.7166812,2017-02-17 22:00:00+00:00,1174,118
2.421666666666667,2.7199624,2017-02-17 23:00:00+00:00,1175,119
2.29,2.5629494,2017-02-18 00:00:00+00:00,1176,120
2.203333333333333,2.4227316,2017-02-18 01:00:00+00:00,1177,121
2.1416666666666666,2.3877165,2017-02-18 02:00:00+00:00,1178,122
2.091666666666667,2.3425138,2017-02-18 03:00:00+00:00,1179,123
2.0883333333333334,2.33629,2017-02-18 04:00:00+00:00,1180,124
2.1266666666666665,2.3145003,2017-02-18 05:00:00+00:00,1181,125
2.1566666666666667,2.354306,2017-02-18 06:00:00+00:00,1182,126
2.243333333333333,2.3667476,2017-02-18 07:00:00+00:00,1183,127
2.295,2.3975186,2017-02-18 08:00:00+00:00,1184,128
2.3583333333333334,2.5072207,2017-02-18 09:00:00+00:00,1185,129
2.373333333333333,2.5872226,2017-02-18 10:00:00+00:00,1186,130
2.4,2.675635,2017-02-18 11:00:00+00:00,1187,131
2.3716666666666666,2.6787314,2017-02-18 12:00:00+00:00,1188,132
2.3383333333333334,2.6787314,2017-02-18 13:00:00+00:00,1189,133
2.29,2.583567,2017-02-18 14:00:00+00:00,1190,134
2.2716666666666665,2.5791528,2017-02-18 15:00:00+00:00,1191,135
2.2466666666666666,2.55201,2017-02-18 16:00:00+00:00,1192,136
2.2516666666666665,2.40205,2017-02-18 17:00:00+00:00,1193,137
2.293333333333333,2.4244993,2017-02-18 18:00:00+00:00,1194,138
2.4133333333333336,2.4643748,2017-02-18 19:00:00+00:00,1195,139
2.4033333333333333,2.4473405,2017-02-18 20:00:00+00:00,1196,140
2.355,2.4437268,2017-02-18 21:00:00+00:00,1197,141
2.296666666666667,2.4069083,2017-02-18 22:00:00+00:00,1198,142
2.21,2.495197,2017-02-18 23:00:00+00:00,1199,143
2.078333333333333,2.3754547,2017-02-19 00:00:00+00:00,1200,144
1.9966666666666664,2.2509632,2017-02-19 01:00:00+00:00,1201,145
1.945,2.1877832,2017-02-19 02:00:00+00:00,1202,146
1.9083333333333332,2.1298008,2017-02-19 03:00:00+00:00,1203,147
1.9,2.1155806,2017-02-19 04:00:00+00:00,1204,148
1.9066666666666667,2.142694,2017-02-19 05:00:00+00:00,1205,149
1.925,2.1562574,2017-02-19 06:00:00+00:00,1206,150
2.0166666666666666,2.2004747,2017-02-19 07:00:00+00:00,1207,151
2.0516666666666667,2.272372,2017-02-19 08:00:00+00:00,1208,152
2.13,2.382074,2017-02-19 09:00:00+00:00,1209,153
2.19,2.4931893,2017-02-19 10:00:00+00:00,1210,154
2.23,2.546974,2017-02-19 11:00:00+00:00,1211,155
2.2183333333333333,2.5563607,2017-02-19 12:00:00+00:00,1212,156
2.225,2.5563607,2017-02-19 13:00:00+00:00,1213,157
2.215,2.5132248,2017-02-19 14:00:00+00:00,1214,158
2.203333333333333,2.521968,2017-02-19 15:00:00+00:00,1215,159
2.183333333333333,2.5171225,2017-02-19 16:00:00+00:00,1216,160
2.215,2.3311424,2017-02-19 17:00:00+00:00,1217,161
2.273333333333333,2.36418,2017-02-19 18:00:00+00:00,1218,162
2.381666666666667,2.4029062,2017-02-19 19:00:00+00:00,1219,163
2.398333333333333,2.4068625,2017-02-19 20:00:00+00:00,1220,164
2.3233333333333333,2.4106057,2017-02-19 21:00:00+00:00,1221,165
2.2983333333333333,2.3836026,2017-02-19 22:00:00+00:00,1222,166
2.1733333333333333,2.5313559,2017-02-19 23:00:00+00:00,1223,167
2.0716666666666668,2.2856739,2017-02-20 00:00:00+00:00,1224,0
2.018333333333333,2.1562874,2017-02-20 01:00:00+00:00,1225,1
1.9833333333333332,2.2202868,2017-02-20 02:00:00+00:00,1226,2
1.9833333333333332,2.1903398,2017-02-20 03:00:00+00:00,1227,3
1.9633333333333332,2.183616,2017-02-20 04:00:00+00:00,1228,4
2.056666666666666,2.3476102,2017-02-20 05:00:00+00:00,1229,5
2.183333333333333,2.3307445,2017-02-20 06:00:00+00:00,1230,6
2.373333333333333,2.510046,2017-02-20 07:00:00+00:00,1231,7
2.48,2.6791627,2017-02-20 08:00:00+00:00,1232,8
2.556666666666666,2.7705584,2017-02-20 09:00:00+00:00,1233,9
2.6066666666666665,2.77033,2017-02-20 10:00:00+00:00,1234,10
2.6133333333333333,2.8922894,2017-02-20 11:00:00+00:00,1235,11
2.59,2.8922894,2017-02-20 12:00:00+00:00,1236,12
2.5966666666666667,2.8922894,2017-02-20 13:00:00+00:00,1237,13
2.565,2.7149568,2017-02-20 14:00:00+00:00,1238,14
2.4883333333333333,2.7137806,2017-02-20 15:00:00+00:00,1239,15
2.4766666666666666,2.7006066,2017-02-20 16:00:00+00:00,1240,16
2.4716666666666667,2.5926647,2017-02-20 17:00:00+00:00,1241,17
2.5116666666666667,2.5926647,2017-02-20 18:00:00+00:00,1242,18
2.6216666666666666,2.6029923,2017-02-20 19:00:00+00:00,1243,19
2.603333333333333,2.5827847,2017-02-20 20:00:00+00:00,1244,20
2.53,2.5816998,2017-02-20 21:00:00+00:00,1245,21
2.431666666666666,2.5333574,2017-02-20 22:00:00+00:00,1246,22
2.308333333333333,2.5526273,2017-02-20 23:00:00+00:00,1247,23
2.1066666666666665,2.4472592,2017-02-21 00:00:00+00:00,1248,24
2.006666666666667,2.3262289,2017-02-21 01:00:00+00:00,1249,25
1.985,2.3074036,2017-02-21 02:00:00+00:00,1250,26
1.965,2.2733607,2017-02-21 03:00:00+00:00,1251,27
1.9316666666666664,2.2666368,2017-02-21 04:00:00+00:00,1252,28
2.0,2.264824,2017-02-21 05:00:00+00:00,1253,29
2.123333333333333,2.371418,2017-02-21 06:00:00+00:00,1254,30
2.3383333333333334,2.633503,2017-02-21 07:00:00+00:00,1255,31
2.445,2.7479892,2017-02-21 08:00:00+00:00,1256,32
2.4883333333333333,2.8622966,2017-02-21 09:00:00+00:00,1257,33
2.5116666666666667,2.869148,2017-02-21 10:00:00+00:00,1258,34
2.546666666666667,2.9048145,2017-02-21 11:00:00+00:00,1259,35
2.55,2.8937604,2017-02-21 12:00:00+00:00,1260,36
2.5483333333333333,2.8502622,2017-02-21 13:00:00+00:00,1261,37
2.5016666666666665,2.8369362,2017-02-21 14:00:00+00:00,1262,38
2.533333333333333,2.83576,2017-02-21 15:00:00+00:00,1263,39
2.555,2.8170679,2017-02-21 16:00:00+00:00,1264,40
2.5316666666666667,2.7299736,2017-02-21 17:00:00+00:00,1265,41
2.553333333333333,2.7299736,2017-02-21 18:00:00+00:00,1266,42
2.66,2.71562,2017-02-21 19:00:00+00:00,1267,43
2.63,2.6869538,2017-02-21 20:00:00+00:00,1268,44
2.5516666666666667,2.6595237,2017-02-21 21:00:00+00:00,1269,45
2.418333333333333,2.5779798,2017-02-21 22:00:00+00:00,1270,46
2.31,2.4511783,2017-02-21 23:00:00+00:00,1271,47
2.155,2.2186725,2017-02-22 00:00:00+00:00,1272,48
2.035,2.114938,2017-02-22 01:00:00+00:00,1273,49
1.975,2.0609465,2017-02-22 02:00:00+00:00,1274,50
1.9683333333333333,2.0718684,2017-02-22 03:00:00+00:00,1275,51
1.97,2.080144,2017-02-22 04:00:00+00:00,1276,52
2.0,2.092027,2017-02-22 05:00:00+00:00,1277,53
2.12,2.2608163,2017-02-22 06:00:00+00:00,1278,54
2.303333333333333,2.6001408,2017-02-22 07:00:00+00:00,1279,55
2.4616666666666664,2.695968,2017-02-22 08:00:00+00:00,1280,56
2.5216666666666665,2.8102753,2017-02-22 09:00:00+00:00,1281,57
2.533333333333333,2.812802,2017-02-22 10:00:00+00:00,1282,58
2.533333333333333,2.8502622,2017-02-22 11:00:00+00:00,1283,59
2.563333333333333,2.8502622,2017-02-22 12:00:00+00:00,1284,60
2.546666666666667,2.8502622,2017-02-22 13:00:00+00:00,1285,61
2.55,2.841149,2017-02-22 14:00:00+00:00,1286,62
2.55,2.8152676,2017-02-22 15:00:00+00:00,1287,63
2.5316666666666667,2.7468393,2017-02-22 16:00:00+00:00,1288,64
2.486666666666667,2.7221475,2017-02-22 17:00:00+00:00,1289,65
2.495,2.7221475,2017-02-22 18:00:00+00:00,1290,66
2.6166666666666667,2.7221475,2017-02-22 19:00:00+00:00,1291,67
2.595,2.6791277,2017-02-22 20:00:00+00:00,1292,68
2.523333333333333,2.6653795,2017-02-22 21:00:00+00:00,1293,69
2.4033333333333333,2.5701537,2017-02-22 22:00:00+00:00,1294,70
2.2466666666666666,2.4433522,2017-02-22 23:00:00+00:00,1295,71
2.0966666666666667,2.2186725,2017-02-23 00:00:00+00:00,1296,72
1.9883333333333333,2.1192348,2017-02-23 01:00:00+00:00,1297,73
1.9433333333333331,2.0733454,2017-02-23 02:00:00+00:00,1298,74
1.91,2.052524,2017-02-23 03:00:00+00:00,1299,75
1.9183333333333328,2.0612714,2017-02-23 04:00:00+00:00,1300,76
1.9466666666666668,2.0823476,2017-02-23 05:00:00+00:00,1301,77
2.105,2.1853547,2017-02-23 06:00:00+00:00,1302,78
2.305,2.4724457,2017-02-23 07:00:00+00:00,1303,79
2.44,2.6805723,2017-02-23 08:00:00+00:00,1304,80
2.48,2.8102753,2017-02-23 09:00:00+00:00,1305,81
2.526666666666667,2.812802,2017-02-23 10:00:00+00:00,1306,82
2.605,2.8513544,2017-02-23 11:00:00+00:00,1307,83
2.6166666666666667,2.8513544,2017-02-23 12:00:00+00:00,1308,84
2.61,2.8513544,2017-02-23 13:00:00+00:00,1309,85
2.6133333333333333,2.791706,2017-02-23 14:00:00+00:00,1310,86
2.5883333333333334,2.748098,2017-02-23 15:00:00+00:00,1311,87
2.53,2.7234,2017-02-23 16:00:00+00:00,1312,88
2.5283333333333333,2.7459946,2017-02-23 17:00:00+00:00,1313,89
2.5616666666666665,2.6792066,2017-02-23 18:00:00+00:00,1314,90
2.63,2.6878266,2017-02-23 19:00:00+00:00,1315,91
2.595,2.7414713,2017-02-23 20:00:00+00:00,1316,92
2.54,2.7320988,2017-02-23 21:00:00+00:00,1317,93
2.4133333333333336,2.6298857,2017-02-23 22:00:00+00:00,1318,94
2.225,2.4749582,2017-02-23 23:00:00+00:00,1319,95
2.123333333333333,2.2068853,2017-02-24 00:00:00+00:00,1320,96
2.005,2.1275,2017-02-24 01:00:00+00:00,1321,97
1.9383333333333328,2.0749562,2017-02-24 02:00:00+00:00,1322,98
1.913333333333333,2.0552192,2017-02-24 03:00:00+00:00,1323,99
1.9166666666666667,2.0523958,2017-02-24 04:00:00+00:00,1324,100
1.955,2.0826108,2017-02-24 05:00:00+00:00,1325,101
2.07,2.155686,2017-02-24 06:00:00+00:00,1326,102
2.276666666666667,2.442777,2017-02-24 07:00:00+00:00,1327,103
2.39,2.5954416,2017-02-24 08:00:00+00:00,1328,104
2.4833333333333334,2.709749,2017-02-24 09:00:00+00:00,1329,105
2.495,2.719364,2017-02-24 10:00:00+00:00,1330,106
2.5616666666666665,2.774728,2017-02-24 11:00:00+00:00,1331,107
2.598333333333333,2.7678266,2017-02-24 12:00:00+00:00,1332,108
2.6133333333333333,2.789428,2017-02-24 13:00:00+00:00,1333,109
2.618333333333333,2.7809324,2017-02-24 14:00:00+00:00,1334,110
2.5883333333333334,2.718296,2017-02-24 15:00:00+00:00,1335,111
2.5716666666666668,2.7559133,2017-02-24 16:00:00+00:00,1336,112
2.545,2.6139092,2017-02-24 17:00:00+00:00,1337,113
2.4883333333333333,2.4969594,2017-02-24 18:00:00+00:00,1338,114
2.543333333333333,2.443855,2017-02-24 19:00:00+00:00,1339,115
2.495,2.337786,2017-02-24 20:00:00+00:00,1340,116
2.4633333333333334,2.3137677,2017-02-24 21:00:00+00:00,1341,117
2.34,2.2295036,2017-02-24 22:00:00+00:00,1342,118
2.2266666666666666,2.179091,2017-02-24 23:00:00+00:00,1343,119
2.0966666666666667,2.0717504,2017-02-25 00:00:00+00:00,1344,120
1.9883333333333333,2.0510101,2017-02-25 01:00:00+00:00,1345,121
1.9266666666666667,1.9670364,2017-02-25 02:00:00+00:00,1346,122
1.88,1.9612823,2017-02-25 03:00:00+00:00,1347,123
1.8683333333333332,1.9798969,2017-02-25 04:00:00+00:00,1348,124
1.8833333333333333,1.952036,2017-02-25 05:00:00+00:00,1349,125
1.9183333333333328,1.9939413,2017-02-25 06:00:00+00:00,1350,126
1.981666666666667,2.1025305,2017-02-25 07:00:00+00:00,1351,127
2.078333333333333,2.233395,2017-02-25 08:00:00+00:00,1352,128
2.1533333333333333,2.2741103,2017-02-25 09:00:00+00:00,1353,129
2.2533333333333334,2.350231,2017-02-25 10:00:00+00:00,1354,130
2.28,2.4510605,2017-02-25 11:00:00+00:00,1355,131
2.315,2.495302,2017-02-25 12:00:00+00:00,1356,132
2.315,2.495302,2017-02-25 13:00:00+00:00,1357,133
2.2783333333333333,2.5427153,2017-02-25 14:00:00+00:00,1358,134
2.2666666666666666,2.550099,2017-02-25 15:00:00+00:00,1359,135
2.2533333333333334,2.5347538,2017-02-25 16:00:00+00:00,1360,136
2.293333333333333,2.5347538,2017-02-25 17:00:00+00:00,1361,137
2.385,2.560018,2017-02-25 18:00:00+00:00,1362,138
2.526666666666667,2.5943098,2017-02-25 19:00:00+00:00,1363,139
2.55,2.620442,2017-02-25 20:00:00+00:00,1364,140
2.5033333333333334,2.635789,2017-02-25 21:00:00+00:00,1365,141
2.475,2.7171166,2017-02-25 22:00:00+00:00,1366,142
2.3966666666666665,2.663432,2017-02-25 23:00:00+00:00,1367,143
2.293333333333333,2.5235577,2017-02-26 00:00:00+00:00,1368,144
2.216666666666667,2.4581418,2017-02-26 01:00:00+00:00,1369,145
2.16,2.3736727,2017-02-26 02:00:00+00:00,1370,146
2.1366666666666667,2.3300943,2017-02-26 03:00:00+00:00,1371,147
2.1133333333333333,2.3643596,2017-02-26 04:00:00+00:00,1372,148
2.1216666666666666,2.3662727,2017-02-26 05:00:00+00:00,1373,149
2.1566666666666667,2.3923295,2017-02-26 06:00:00+00:00,1374,150
2.225,2.459025,2017-02-26 07:00:00+00:00,1375,151
2.28,2.518219,2017-02-26 08:00:00+00:00,1376,152
2.355,2.6241293,2017-02-26 09:00:00+00:00,1377,153
2.4133333333333336,2.7025778,2017-02-26 10:00:00+00:00,1378,154
