,actual,predicted
38709,-0.1599999999999681,0.18449849
38710,0.4000000000000341,-2.6472375
38711,1.2700000000000389,-2.6472375
38712,1.7100000000000364,-2.6472375
38713,1.840000000000032,-2.6472375
38714,1.57000000000005,-2.6472375
38715,1.0,-2.6472375
38716,0.5600000000000023,-2.6472375
38717,-0.7199999999999704,-2.6472375
38718,-1.1399999999999864,-2.6472375
38719,-1.509999999999991,-2.6472375
38720,-2.0,-2.6472375
38721,-2.2799999999999727,-2.6472375
38722,-2.569999999999993,-2.6472375
38723,-3.009999999999991,-2.6472375
38724,-3.009999999999991,-2.6472375
38725,-3.579999999999984,-2.6472375
38726,-3.7199999999999696,-2.6472375
38727,-4.569999999999993,-2.6472375
38728,-3.829999999999984,-2.6472375
38729,-4.169999999999959,-2.6472375
38730,-4.259999999999991,-2.6472375
38731,-3.739999999999952,-2.6472375
38732,-3.009999999999991,-2.6472375
38733,-2.589999999999975,-2.6472375
38734,-2.8799999999999955,-2.6472375
38735,-2.859999999999957,-2.6472375
38736,-2.2999999999999545,-2.6472375
38737,-2.8899999999999864,-2.6472375
38738,-2.8799999999999955,-2.6472375
38739,-3.289999999999964,-2.6472375
38740,-4.1200000000000045,-2.6472375
38741,-4.769999999999982,-2.6472375
38742,-5.149999999999977,-2.6472375
38743,-5.889999999999986,-2.6472375
38744,-6.389999999999986,-2.6472375
38745,-6.329999999999984,-2.6472375
38746,-7.75,-2.9099214
38747,-7.909999999999968,-2.9099214
38748,-8.049999999999955,-2.9099214
38749,-7.439999999999998,-2.9099214
38750,-7.279999999999973,-2.9099214
38751,-7.299999999999954,-2.9099214
38752,-7.870000000000003,-2.9099214
38753,-8.75,-2.9099214
38754,-7.509999999999991,-2.9099214
38755,-6.199999999999989,-2.9099214
38756,-3.879999999999996,-2.9099214
38757,-3.1299999999999955,-2.9099214
38758,-2.0,-2.9099214
38759,-1.25,-2.9099214
38760,-0.5,-2.9099214
38761,0.2800000000000295,-2.9099214
38762,0.7100000000000364,-2.9099214
38763,-0.25,-2.9099214
38764,-1.419999999999959,-2.9099214
38765,-2.859999999999957,-2.9099214
38766,-4.0,-2.9099214
38767,-4.279999999999973,-2.9099214
38768,-5.139999999999986,-2.9099214
38769,-5.739999999999952,-2.9099214
38770,-6.599999999999966,-2.9099214
38771,-7.159999999999968,-2.9099214
38772,-7.729999999999961,-2.9099214
38773,-7.8799999999999955,-2.9099214
38774,-8.169999999999959,-2.9099214
38775,-8.75,-2.9099214
38776,-9.46999999999997,-2.9099214
38777,-9.189999999999998,-2.9099214
38778,-7.669999999999959,-2.9099214
38779,-5.419999999999959,-2.9099214
38780,-3.609999999999957,-2.9099214
38781,-0.6599999999999682,-2.9099214
38782,1.82000000000005,-2.8355162
38783,3.25,-2.8355162
38784,5.25,-2.8355162
38785,6.25,-2.8355162
38786,7.129999999999996,-2.8355162
38787,7.830000000000041,-2.8355162
38788,7.330000000000041,-2.8355162
38789,4.160000000000025,-2.8355162
38790,3.5600000000000023,-2.8355162
38791,3.160000000000025,-2.8355162
38792,3.410000000000025,-2.8355162
38793,3.0200000000000387,-2.8355162
38794,2.660000000000025,-2.8355162
38795,2.840000000000032,-2.8355162
38796,2.5,-2.8355162
38797,2.510000000000048,-2.8355162
38798,2.990000000000009,-2.8355162
38799,3.150000000000034,-2.8355162
38800,4.840000000000032,-2.8355162
38801,5.470000000000027,-2.8355162
38802,7.220000000000027,-2.8355162
38803,8.110000000000014,-2.8355162
38804,9.370000000000005,-2.8355162
38805,10.360000000000014,-2.8355162
38806,12.29000000000002,-2.8355162
38807,12.75,-2.8355162
38808,13.129999999999995,-2.8355162
38809,12.710000000000036,-2.8355162
38810,11.620000000000005,-2.8355162
38811,10.75,-2.8355162
38812,9.75,-2.8355162
38813,9.25,-2.8355162
38814,9.379999999999995,-2.8355162
38815,9.610000000000014,-2.8355162
38816,10.120000000000005,-2.8355162
38817,10.29000000000002,-2.8355162
38818,10.29000000000002,1.219989
38819,10.439999999999998,1.219989
38820,10.57000000000005,1.219989
38821,11.0,1.219989
38822,11.0,1.219989
38823,11.29000000000002,1.219989
38824,11.720000000000027,1.219989
38825,11.700000000000044,1.219989
38826,12.25,1.219989
38827,13.740000000000007,1.219989
38828,14.850000000000025,1.219989
38829,14.110000000000014,1.219989
38830,13.490000000000007,1.219989
38831,12.740000000000007,1.219989
38832,12.140000000000043,1.219989
38833,12.430000000000009,1.219989
38834,12.390000000000043,1.219989
38835,12.379999999999995,1.219989
38836,12.510000000000048,1.219989
38837,12.629999999999995,1.219989
38838,12.0,1.219989
38839,11.360000000000014,1.219989
38840,9.220000000000027,1.219989
38841,5.830000000000041,1.219989
38842,4.860000000000014,1.219989
38843,4.57000000000005,1.219989
38844,4.430000000000007,1.219989
38845,4.160000000000025,1.219989
38846,4.0,1.219989
38847,3.420000000000016,1.219989
38848,3.2800000000000296,1.219989
38849,3.25,1.219989
38850,4.0,1.219989
38851,5.7000000000000455,1.219989
38852,7.580000000000041,1.219989
38853,9.110000000000014,1.219989
38854,10.710000000000036,5.117467
38855,11.620000000000005,5.117467
38856,12.0,5.117467
38857,12.490000000000007,5.117467
38858,12.700000000000044,5.117467
38859,13.0,5.117467
38860,12.510000000000048,5.117467
38861,11.510000000000048,5.117467
38862,10.75,5.117467
38863,10.490000000000007,5.117467
38864,10.28000000000003,5.117467
38865,9.420000000000016,5.117467
38866,9.0,5.117467
38867,8.710000000000036,5.117467
38868,8.300000000000011,5.117467
38869,8.0,5.117467
38870,7.710000000000036,5.117467
38871,7.0,5.117467
38872,6.0,5.117467
38873,5.260000000000048,5.117467
38874,5.490000000000009,5.117467
38875,7.230000000000018,5.117467
38876,8.420000000000016,5.117467
38877,9.610000000000014,5.117467
38878,10.490000000000007,5.117467
38879,11.730000000000018,5.117467
38880,13.0,5.117467
38881,13.28000000000003,5.117467
38882,12.710000000000036,5.117467
38883,11.960000000000036,5.117467
38884,10.980000000000018,5.117467
38885,9.610000000000014,5.117467
38886,7.470000000000027,5.117467
38887,5.990000000000009,5.117467
38888,4.730000000000018,5.117467
38889,2.8500000000000227,5.117467
38890,1.4300000000000068,5.117467
38891,0.8600000000000136,8.700344
38892,0.1400000000000432,8.700344
38893,0.1200000000000045,8.700344
38894,-0.2899999999999636,8.700344
38895,-0.2899999999999636,8.700344
38896,-0.7199999999999704,8.700344
38897,-1.2899999999999636,8.700344
38898,-1.42999999999995,8.700344
38899,-1.6299999999999957,8.700344
38900,-1.42999999999995,8.700344
38901,-1.339999999999975,8.700344
38902,-1.0,8.700344
38903,-1.4399999999999975,8.700344
38904,-1.509999999999991,8.700344
38905,-2.0,8.700344
38906,-2.25,8.700344
38907,-2.3700000000000045,8.700344
38908,-3.359999999999957,8.700344
38909,-3.579999999999984,8.700344
38910,-4.739999999999952,8.700344
38911,-5.0,8.700344
38912,-5.75,8.700344
38913,-6.289999999999964,8.700344
38914,-6.579999999999984,8.700344
38915,-7.139999999999986,8.700344
38916,-7.419999999999959,8.700344
38917,-7.7099999999999795,8.700344
38918,-7.71999999999997,8.700344
38919,-8.42999999999995,8.700344
38920,-8.859999999999957,8.700344
38921,-9.0,8.700344
38922,-9.149999999999975,8.700344
38923,-8.599999999999966,8.700344
38924,-7.909999999999968,8.700344
38925,-6.629999999999996,8.700344
38926,-6.139999999999986,8.700344
38927,-4.989999999999952,8.700344
38928,-4.629999999999996,8.700344
38929,-4.379999999999996,7.2721753
38930,-3.769999999999982,7.2721753
38931,-3.879999999999996,7.2721753
38932,-4.259999999999991,7.2721753
38933,-5.279999999999973,7.2721753
38934,-5.579999999999984,7.2721753
38935,-6.569999999999993,7.2721753
38936,-8.319999999999993,7.2721753
38937,-8.329999999999984,7.2721753
38938,-9.310000000000002,7.2721753
38939,-9.589999999999977,7.2721753
38940,-9.72999999999996,7.2721753
38941,-10.019999999999982,7.2721753
38942,-9.75,7.2721753
38943,-8.889999999999986,7.2721753
38944,-8.42999999999995,7.2721753
38945,-8.0,7.2721753
38946,-7.009999999999991,7.2721753
38947,-4.859999999999957,7.2721753
38948,-4.379999999999996,7.2721753
38949,-3.75,7.2721753
38950,-3.5,7.2721753
38951,-3.25,7.2721753
38952,-3.1299999999999955,7.2721753
38953,-2.6299999999999955,7.2721753
38954,-2.6399999999999864,7.2721753
38955,-2.6899999999999977,7.2721753
38956,-3.409999999999968,7.2721753
38957,-4.579999999999984,7.2721753
38958,-5.699999999999989,7.2721753
38959,-6.189999999999998,7.2721753
38960,-7.159999999999968,7.2721753
38961,-7.169999999999959,7.2721753
38962,-7.7099999999999795,7.2721753
38963,-7.5,7.2721753
38964,-8.009999999999991,5.1445684
38965,-7.859999999999957,5.1445684
38966,-7.289999999999964,5.1445684
38967,-7.299999999999954,5.1445684
38968,-7.25,5.1445684
38969,-6.25,5.1445684
38970,-5.055564323999988,5.1445684
38971,-3.0,5.1445684
38972,-1.6399999999999864,5.1445684
38973,-0.1499999999999772,5.1445684
38974,1.75,5.1445684
38975,2.200000000000045,5.1445684
38976,3.1000000000000227,5.1445684
38977,3.6000000000000227,5.1445684
38978,3.480000000000018,5.1445684
38979,3.1100000000000136,5.1445684
38980,2.75,5.1445684
38981,2.25,5.1445684
38982,1.8600000000000136,5.1445684
38983,1.7100000000000364,5.1445684
38984,1.4399999999999975,5.1445684
38985,0.9900000000000092,5.1445684
38986,0.8500000000000227,5.1445684
38987,0.7000000000000455,5.1445684
38988,-0.4499999999999886,5.1445684
38989,-0.5099999999999909,5.1445684
38990,-0.6599999999999682,5.1445684
38991,-1.589999999999975,5.1445684
38992,-2.859999999999957,5.1445684
38993,-3.6399999999999855,5.1445684
38994,-4.6200000000000045,5.1445684
38995,-5.149999999999977,5.1445684
38996,-5.149999999999977,5.1445684
38997,-4.759999999999991,5.1445684
38998,-4.879999999999996,5.1445684
38999,-5.25,5.1445684
39000,-5.629999999999996,5.399233
39001,-5.849999999999966,5.399233
39002,-6.379999999999996,5.399233
39003,-7.109999999999957,5.399233
39004,-7.5,5.399233
39005,-8.25,5.399233
39006,-8.639999999999986,5.399233
39007,-8.579999999999984,5.399233
39008,-9.0,5.399233
39009,-9.42999999999995,5.399233
39010,-9.41999999999996,5.399233
39011,-9.42999999999995,5.399233
39012,-9.289999999999964,5.399233
39013,-9.42999999999995,5.399233
39014,-9.279999999999973,5.399233
39015,-9.120000000000005,5.399233
39016,-8.859999999999957,5.399233
39017,-8.859999999999957,5.399233
39018,-8.065971737999973,5.399233
39019,-7.1200000000000045,5.399233
39020,-6.629999999999996,5.399233
39021,-6.0,5.399233
39022,-5.3700000000000045,5.399233
39023,-4.379999999999996,5.399233
39024,-4.0,5.399233
39025,-3.629999999999996,5.399233
39026,-3.620000000000005,5.399233
39027,-3.75,5.399233
39028,-4.239999999999952,5.399233
39029,-4.849999999999966,5.399233
39030,-5.3700000000000045,5.399233
39031,-6.0,5.399233
39032,-6.0,5.399233
39033,-6.009999999999991,5.399233
39034,-5.569999999999993,5.399233
39035,-5.149999999999977,5.399233
39036,-5.159999999999968,5.3655562
39037,-4.849999999999966,5.3655562
39038,-4.979999999999961,5.3655562
39039,-5.0,5.3655562
39040,-5.25,5.3655562
39041,-4.379999999999996,5.3655562
39042,-4.0,5.3655562
39043,-3.3799999999999955,5.3655562
39044,-1.8700000000000043,5.3655562
39045,-1.0,5.3655562
39046,0.0,5.3655562
39047,0.75,5.3655562
39048,1.25,5.3655562
39049,1.6200000000000043,5.3655562
39050,1.740000000000009,5.3655562
39051,1.6000000000000227,5.3655562
39052,0.1299999999999954,5.3655562
39053,-1.5600000000000025,5.3655562
39054,-1.579999999999984,5.3655562
39055,-2.1399999999999864,5.3655562
39056,-3.4399999999999977,5.3655562
39057,-3.979999999999961,5.3655562
39058,-5.019999999999982,5.3655562
39059,-5.439999999999998,5.3655562
39060,-5.8700000000000045,5.3655562
39061,-6.419999999999959,5.3655562
39062,-6.70999999999998,5.3655562
39063,-6.71999999999997,5.3655562
39064,-6.569999999999993,5.3655562
39065,-2.859999999999957,5.3655562
39066,-0.1399999999999863,5.3655562
39067,1.8500000000000227,5.3655562
39068,3.7000000000000455,5.3655562
39069,4.28000000000003,5.3655562
39070,4.57000000000005,5.3655562
39071,2.75,5.3655562
39072,2.510000000000048,5.3655562
39073,0.75,5.3655562
39074,0.6400000000000432,3.8768206
39075,0.1299999999999954,3.8768206
39076,0.0,3.8768206
39077,0.0,3.8768206
39078,0.25,3.8768206
39079,0.0,3.8768206
39080,0.4200000000000159,3.8768206
39081,0.4200000000000159,3.8768206
39082,0.57000000000005,3.8768206
39083,0.57000000000005,3.8768206
39084,0.7000000000000455,3.8768206
39085,1.2900000000000205,3.8768206
39086,1.580000000000041,3.8768206
39087,1.57000000000005,3.8768206
39088,2.010000000000048,3.8768206
39089,2.1299999999999955,3.8768206
39090,2.1299999999999955,3.8768206
39091,3.430000000000007,3.8768206
39092,4.140000000000043,3.8768206
39093,4.710000000000036,3.8768206
39094,5.420000000000016,3.8768206
39095,5.670000000000016,3.8768206
39096,5.5400000000000205,3.8768206
39097,4.7000000000000455,3.8768206
39098,4.140000000000043,3.8768206
39099,3.430000000000007,3.8768206
39100,2.840000000000032,3.8768206
39101,2.150000000000034,3.8768206
39102,1.7100000000000364,3.8768206
39103,1.420000000000016,3.8768206
39104,1.2800000000000296,3.8768206
39105,1.2800000000000296,3.8768206
39106,1.2800000000000296,3.8768206
39107,1.1400000000000432,3.8768206
39108,1.0,3.8768206
39109,1.0,3.8768206
39110,1.2800000000000296,3.8768206
39111,1.0,3.8768206
39112,1.0,3.8768206
39113,1.3700000000000043,3.8768206
39114,2.0,3.8768206
39115,2.6200000000000045,3.8768206
39116,2.8700000000000045,3.8768206
39117,3.1100000000000136,3.8768206
39118,3.3700000000000045,3.8768206
39119,4.0,3.8768206
39120,3.620000000000005,3.8768206
39121,3.75,3.8768206
39122,3.3799999999999955,3.8768206
39123,3.0,3.8768206
39124,3.0,3.8768206
39125,2.7200000000000277,3.8768206
39126,2.2900000000000205,3.8768206
39127,2.150000000000034,3.8768206
39128,2.0,3.8768206
39129,2.0,3.8768206
39130,1.7200000000000273,3.8768206
39131,1.5600000000000025,3.8768206
39132,1.2900000000000205,3.8768206
39133,1.420000000000016,3.8768206
39134,1.57000000000005,3.8768206
39135,1.2900000000000205,3.8768206
39136,0.6200000000000045,3.8768206
39137,2.1200000000000045,3.8768206
39138,4.140000000000043,3.8768206
39139,6.140000000000043,3.8768206
39140,6.5,3.8768206
39141,7.25,3.8768206
39142,8.120000000000005,3.8768206
39143,8.75,3.8768206
39144,9.420000000000016,3.8768206
39145,9.870000000000005,3.8768206
39146,9.620000000000005,2.1320636
39147,9.0,2.1320636
39148,8.710000000000036,2.1320636
39149,8.730000000000018,2.1320636
39150,8.28000000000003,2.1320636
39151,8.140000000000043,2.1320636
39152,7.990000000000009,2.1320636
39153,7.710000000000036,2.1320636
39154,7.29000000000002,2.1320636
39155,7.140000000000043,2.1320636
39156,6.720000000000027,2.1320636
39157,6.420000000000016,2.1320636
39158,6.140000000000043,2.1320636
39159,6.2900000000000205,2.1320636
39160,5.990000000000009,2.1320636
39161,6.240000000000009,2.1320636
39162,6.187273262000019,2.1320636
39163,8.370000000000005,2.1320636
39164,9.980000000000018,2.1320636
39165,11.0,2.1320636
39166,12.240000000000007,2.1320636
39167,13.57000000000005,2.1320636
39168,13.430000000000009,2.1320636
39169,14.25,2.1320636
39170,13.370000000000005,2.1320636
39171,12.710000000000036,2.1320636
39172,11.25,2.1320636
39173,11.120000000000005,2.1320636
39174,10.370000000000005,2.1320636
39175,9.680000000000009,2.1320636
39176,7.1200000000000045,2.1320636
39177,3.4399999999999977,2.1320636
39178,1.4300000000000068,2.1320636
39179,0.2700000000000386,2.1320636
39180,-0.5799999999999841,2.1320636
39181,-2.0,2.1320636
39182,-2.1399999999999864,1.315015
39183,-3.0,1.315015
39184,-3.0,1.315015
39185,-2.759999999999991,1.315015
39186,-2.1499999999999773,1.315015
39187,-2.1399999999999864,1.315015
39188,-0.5799999999999841,1.315015
39189,-0.2699999999999818,1.315015
39190,1.1299999999999957,1.315015
39191,1.2200000000000273,1.315015
39192,2.1200000000000045,1.315015
39193,2.230000000000018,1.315015
39194,2.25,1.315015
39195,1.3700000000000043,1.315015
39196,0.2400000000000091,1.315015
39197,-1.509999999999991,1.315015
39198,-2.259999999999991,1.315015
39199,-3.1499999999999773,1.315015
39200,-4.149999999999977,1.315015
39201,-4.859999999999957,1.315015
39202,-5.849999999999966,1.315015
39203,-6.879999999999996,1.315015
39204,-7.42999999999995,1.315015
39205,-7.7099999999999795,1.315015
39206,-8.139999999999986,1.315015
39207,-8.859999999999957,1.315015
39208,-8.759999999999991,1.315015
39209,-6.7999999999999545,1.315015
39210,-3.599999999999966,1.315015
39211,-2.019999999999982,1.315015
39212,0.4700000000000273,1.315015
39213,2.6000000000000227,1.315015
39214,4.850000000000023,1.315015
39215,5.860000000000014,1.315015
39216,7.870000000000003,1.315015
39217,8.870000000000005,1.315015
39218,9.129999999999995,2.5058517
39219,9.29000000000002,2.5058517
39220,8.400000000000034,2.5058517
39221,6.390000000000043,2.5058517
39222,5.170000000000016,2.5058517
39223,5.160000000000025,2.5058517
39224,4.980000000000018,2.5058517
39225,4.810000000000002,2.5058517
39226,4.629999999999996,2.5058517
39227,4.7000000000000455,2.5058517
39228,5.270000000000039,2.5058517
39229,6.150000000000034,2.5058517
39230,5.129999999999996,2.5058517
39231,3.8100000000000014,2.5058517
39232,4.57000000000005,2.5058517
39233,6.480000000000018,2.5058517
39234,8.720000000000027,2.5058517
39235,11.470000000000027,2.5058517
39236,14.210000000000036,2.5058517
39237,16.970000000000027,2.5058517
39238,19.100000000000023,2.5058517
39239,20.610000000000014,2.5058517
39240,21.860000000000014,2.5058517
39241,22.49000000000001,2.5058517
39242,23.0,2.5058517
39243,22.25,2.5058517
39244,21.30000000000001,2.5058517
39245,19.879999999999995,2.5058517
39246,19.390000000000043,2.5058517
39247,18.590000000000032,2.5058517
39248,17.870000000000005,2.5058517
39249,17.010000000000048,2.5058517
39250,16.710000000000036,2.5058517
39251,17.28000000000003,2.5058517
39252,17.140000000000043,2.5058517
39253,16.860000000000014,2.5058517
39254,16.850000000000023,2.5058517
39255,16.720000000000027,2.5058517
39256,16.140000000000043,4.2451143
39257,16.29000000000002,4.2451143
39258,17.110000000000014,4.2451143
39259,18.730000000000015,4.2451143
39260,20.30000000000001,4.2451143
39261,20.49000000000001,4.2451143
39262,20.730000000000015,4.2451143
39263,21.69,4.2451143
39264,21.99000000000001,4.2451143
39265,21.870000000000005,4.2451143
39266,21.860000000000014,4.2451143
39267,21.0,4.2451143
39268,20.010000000000048,4.2451143
39269,18.30000000000001,4.2451143
39270,17.420000000000016,4.2451143
39271,16.25,4.2451143
39272,15.720000000000027,4.2451143
39273,15.57000000000005,4.2451143
39274,15.439999999999998,4.2451143
39275,15.340000000000032,4.2451143
39276,14.58000000000004,4.2451143
39277,14.150000000000034,4.2451143
39278,14.0,4.2451143
39279,13.650000000000034,4.2451143
39280,12.860000000000014,4.2451143
39281,13.27000000000004,4.2451143
39282,13.29000000000002,4.2451143
39283,15.52000000000004,4.2451143
39284,16.82000000000005,4.2451143
39285,18.27000000000004,4.2451143
39286,18.71000000000004,4.2451143
39287,17.170000000000016,4.2451143
39288,17.0,4.2451143
39289,15.950000000000044,4.2451143
39290,15.850000000000025,4.2451143
39291,14.310000000000002,4.2451143
39292,13.010000000000048,3.0004418
39293,11.860000000000014,3.0004418
39294,11.550000000000011,3.0004418
39295,11.28000000000003,3.0004418
39296,11.430000000000009,3.0004418
39297,11.57000000000005,3.0004418
39298,11.57000000000005,3.0004418
39299,11.720000000000027,3.0004418
39300,12.28000000000003,3.0004418
39301,12.0,3.0004418
39302,12.140000000000043,3.0004418
39303,12.28000000000003,3.0004418
39304,12.120000000000005,3.0004418
39305,12.620000000000005,3.0004418
39306,13.110000000000014,3.0004418
39307,14.28000000000003,3.0004418
39308,15.740000000000007,3.0004418
39309,16.480000000000018,3.0004418
39310,17.08000000000004,3.0004418
39311,18.100000000000023,3.0004418
39312,19.100000000000023,3.0004418
39313,19.370000000000005,3.0004418
39314,19.0,3.0004418
39315,18.49000000000001,3.0004418
39316,17.75,3.0004418
39317,16.0,3.0004418
39318,15.129999999999995,3.0004418
39319,14.29000000000002,3.0004418
39320,13.560000000000002,3.0004418
39321,12.850000000000025,3.0004418
39322,12.710000000000036,3.0004418
39323,13.120000000000005,3.0004418
39324,13.129999999999995,3.0004418
39325,13.0,3.0004418
39326,12.550000000000011,3.0004418
39327,12.120000000000005,3.0004418
39328,11.870000000000005,4.848804
39329,12.430000000000009,4.848804
39330,12.740000000000007,4.848804
39331,12.990000000000007,4.848804
39332,12.980000000000018,4.848804
39333,13.660000000000023,4.848804
39334,13.370000000000005,4.848804
39335,13.470000000000027,4.848804
39336,13.25,4.848804
39337,13.230000000000018,4.848804
39338,12.860000000000014,4.848804
39339,12.83000000000004,4.848804
39340,10.980000000000018,4.848804
39341,9.629999999999995,4.848804
39342,8.970000000000027,4.848804
39343,8.420000000000016,4.848804
39344,8.0,4.848804
39345,7.700000000000045,4.848804
39346,7.560000000000002,4.848804
39347,6.990000000000009,4.848804
39348,6.990000000000009,4.848804
39349,7.0,4.848804
39350,7.0,4.848804
39351,6.6200000000000045,4.848804
39352,6.5,4.848804
39353,6.6200000000000045,4.848804
39354,6.990000000000009,4.848804
39355,7.860000000000014,4.848804
39356,10.140000000000043,4.848804
39357,10.129999999999995,4.848804
39358,11.710000000000036,4.848804
39359,12.980000000000018,4.848804
39360,13.710000000000036,4.848804
39361,14.740000000000007,4.848804
39362,14.980000000000018,4.848804
39363,14.0,4.848804
39364,12.28000000000003,4.434652
39365,11.58000000000004,4.434652
39366,10.010000000000048,4.434652
39367,8.730000000000018,4.434652
39368,7.720000000000027,4.434652
39369,8.160000000000025,4.434652
39370,7.720000000000027,4.434652
39371,7.57000000000005,4.434652
39372,7.430000000000007,4.434652
39373,7.57000000000005,4.434652
39374,7.140000000000043,4.434652
39375,7.0,4.434652
39376,6.879999999999996,4.434652
39377,6.990000000000009,4.434652
39378,7.370000000000003,4.434652
39379,8.240000000000009,4.434652
39380,9.110000000000014,4.434652
39381,9.720000000000027,4.434652
39382,8.860000000000014,4.434652
39383,10.0,4.434652
39384,10.740000000000007,4.434652
39385,11.970000000000027,4.434652
39386,12.740000000000007,4.434652
39387,12.360000000000014,4.434652
39388,11.860000000000014,4.434652
39389,11.510000000000048,4.434652
39390,11.120000000000005,4.434652
39391,11.27000000000004,4.434652
39392,11.110000000000014,4.434652
39393,10.83000000000004,4.434652
39394,11.27000000000004,4.434652
39395,10.560000000000002,4.434652
39396,9.83000000000004,4.434652
39397,9.550000000000011,4.434652
39398,9.850000000000025,4.434652
39399,10.129999999999995,4.434652
39400,9.75,9.115741
39401,10.129999999999995,9.115741
39402,10.480000000000018,9.115741
39403,10.740000000000007,9.115741
39404,10.629999999999995,9.115741
39405,10.75,9.115741
39406,10.480000000000018,9.115741
39407,10.0,9.115741
39408,10.629999999999995,9.115741
39409,9.990000000000007,9.115741
39410,10.120000000000005,9.115741
39411,10.350000000000025,9.115741
39412,10.220000000000027,9.115741
39413,10.610000000000014,9.115741
39414,10.490000000000007,9.115741
39415,9.54000000000002,9.115741
39416,7.840000000000032,9.115741
39417,6.710000000000036,9.115741
39418,5.990000000000009,9.115741
39419,5.410000000000025,9.115741
39420,4.860000000000014,9.115741
39421,4.710000000000036,9.115741
39422,4.0,9.115741
39423,4.010000000000048,9.115741
39424,3.710000000000037,9.115741
39425,3.7200000000000273,9.115741
39426,3.620000000000005,9.115741
39427,3.620000000000005,9.115741
39428,4.0,9.115741
39429,4.140000000000043,9.115741
39430,4.860000000000014,9.115741
39431,5.230000000000018,9.115741
39432,4.990000000000009,9.115741
39433,5.0,9.115741
39434,4.6200000000000045,9.115741
39435,4.2900000000000205,9.115741
39436,4.0,9.115741
39437,4.0,9.115741
39438,4.0,9.115741
39439,3.830000000000041,9.115741
39440,2.980000000000018,9.115741
39441,3.0,9.115741
39442,2.2700000000000387,9.115741
39443,2.010000000000048,9.115741
39444,0.6899999999999977,9.115741
39445,0.1299999999999954,9.115741
39446,-0.0199999999999818,9.115741
39447,-0.7299999999999613,9.115741
39448,-0.8299999999999841,9.115741
39449,1.1299999999999957,9.115741
39450,4.7000000000000455,9.115741
39451,6.220000000000027,9.115741
39452,7.860000000000014,9.115741
39453,9.860000000000014,9.115741
39454,11.25,9.115741
39455,12.720000000000027,9.115741
39456,13.150000000000034,9.115741
39457,13.75,9.115741
39458,13.75,9.115741
39459,13.300000000000011,9.115741
39460,12.720000000000027,9.115741
39461,11.600000000000025,9.115741
39462,10.720000000000027,9.115741
39463,10.5,9.115741
39464,9.58000000000004,9.115741
39465,9.870000000000005,9.115741
39466,9.850000000000025,9.115741
39467,9.5,9.115741
39468,8.660000000000025,9.115741
39469,9.170000000000016,9.115741
39470,8.340000000000032,9.115741
39471,8.300000000000011,9.115741
39472,8.560000000000002,9.115741
39473,9.490000000000007,9.115741
39474,12.189999999999998,6.261961
39475,15.450000000000044,6.261961
39476,18.129999999999995,6.261961
39477,19.350000000000023,6.261961
39478,20.590000000000032,6.261961
39479,20.25,6.261961
39480,19.730000000000015,6.261961
39481,19.860000000000014,6.261961
39482,18.58000000000004,6.261961
39483,18.170000000000016,6.261961
39484,16.54000000000002,6.261961
39485,15.310000000000002,6.261961
39486,14.720000000000027,6.261961
39487,14.720000000000027,6.261961
39488,14.870000000000005,6.261961
39489,15.010000000000048,6.261961
39490,14.710000000000036,6.261961
39491,14.860000000000014,6.261961
39492,14.420000000000016,6.261961
39493,14.300000000000011,6.261961
39494,13.710000000000036,6.261961
39495,14.0,6.261961
39496,14.0,6.261961
39497,14.0,6.261961
39498,14.370000000000005,6.261961
39499,15.0,6.261961
39500,15.75,6.261961
39501,15.860000000000014,6.261961
39502,16.49000000000001,6.261961
39503,16.29000000000002,6.261961
39504,16.370000000000005,6.261961
39505,16.370000000000005,6.261961
39506,16.110000000000014,6.261961
39507,15.490000000000007,6.261961
39508,14.75,6.261961
39509,14.25,6.261961
39510,13.240000000000007,4.680474
39511,12.27000000000004,4.680474
39512,11.0,4.680474
39513,10.140000000000043,4.680474
39514,9.140000000000043,4.680474
39515,8.430000000000007,4.680474
39516,8.340000000000032,4.680474
39517,6.8700000000000045,4.680474
39518,7.140000000000043,4.680474
39519,6.82000000000005,4.680474
39520,6.7000000000000455,4.680474
39521,7.360000000000014,4.680474
39522,7.850000000000023,4.680474
39523,9.75,4.680474
39524,11.150000000000034,4.680474
39525,13.120000000000005,4.680474
39526,15.0,4.680474
39527,17.439999999999998,4.680474
39528,18.28000000000003,4.680474
39529,20.120000000000005,4.680474
39530,20.379999999999995,4.680474
39531,20.620000000000005,4.680474
39532,19.370000000000005,4.680474
39533,18.879999999999995,4.680474
39534,18.58000000000004,4.680474
39535,18.010000000000048,4.680474
39536,17.650000000000034,4.680474
39537,15.620000000000005,4.680474
39538,14.29000000000002,4.680474
39539,12.83000000000004,4.680474
39540,12.840000000000032,4.680474
39541,12.33000000000004,4.680474
39542,12.33000000000004,4.680474
39543,12.25,4.680474
39544,12.0,4.680474
39545,11.870000000000005,4.680474
39546,11.5,8.505848
39547,11.490000000000007,8.505848
39548,11.629999999999995,8.505848
39549,12.620000000000005,8.505848
39550,12.613897181000029,8.505848
39551,12.160000000000023,8.505848
39552,8.810000000000002,8.505848
39553,7.0,8.505848
39554,6.28000000000003,8.505848
39555,5.6200000000000045,8.505848
39556,4.57000000000005,8.505848
39557,3.629999999999996,8.505848
39558,2.8500000000000227,8.505848
39559,2.5600000000000023,8.505848
39560,1.7100000000000364,8.505848
