year,week,temp_mean,temp_min,temp_max,cold_hours,hot_hours,activity_level,activity_level_label,season
2016,32,25.14310714285717,18.700000000000045,32.900000000000034,0,86,1,Minimal,2015-16
2016,33,23.210119047619067,14.990000000000009,30.08000000000004,0,49,1,Minimal,2015-16
2016,34,22.650892857142882,12.160000000000025,28.220000000000027,0,45,1,Minimal,2015-16
2016,35,21.07451289324407,12.75,29.230000000000018,0,22,1,Minimal,2015-16
2016,36,23.294940476190497,11.720000000000027,33.09000000000003,0,58,1,Minimal,2015-16
2016,37,20.94290379912502,13.120000000000005,28.590000000000032,0,31,1,Minimal,2015-16
2016,38,21.46992646482145,14.240000000000009,31.010000000000048,0,32,1,Minimal,2015-16
2016,39,15.444330441684547,10.180000000000007,20.24000000000001,0,0,1,Minimal,2015-16
2016,40,16.654429607720264,8.290999999999997,22.660000000000025,6,0,1,Minimal,2016-17
2016,41,15.273597645172643,7.619000000000028,20.54600000000005,29,0,1,Minimal,2016-17
2016,42,15.005265162214311,7.676000000000045,23.123000000000047,26,0,1,Minimal,2016-17
2016,43,12.230494047619066,8.115000000000009,20.612000000000023,47,0,1,Minimal,2016-17
2016,44,13.73452071005919,5.8799999999999955,24.400000000000034,45,0,1,Minimal,2016-17
2016,45,9.414702380952402,-0.8999999999999773,18.80000000000001,90,0,2,Minimal,2016-17
2016,46,7.869761904761925,-4.779999999999973,22.80000000000001,109,0,2,Minimal,2016-17
2016,47,3.055363568726211,-4.810000000000002,7.800000000000011,168,0,2,Minimal,2016-17
2016,48,4.174804892964305,-0.8899999999999864,13.5,148,0,2,Minimal,2016-17
2016,49,-2.8960395193452166,-7.699999999999989,2.6899999999999977,168,0,2,Minimal,2016-17
2016,50,-10.030016387166643,-21.21999999999997,1.0,168,0,3,Minimal,2016-17
2016,51,-2.9586309523809318,-23.20999999999998,2.7100000000000364,168,0,3,Minimal,2016-17
2016,52,1.2542361111111324,-6.019999999999982,11.100000000000023,137,0,4,Low,2015-16
2016,52,1.2542361111111324,-6.019999999999982,11.100000000000023,137,0,5,Low,2016-17
2017,1,-8.070297619047599,-17.629999999999967,4.600000000000023,168,0,5,Low,2016-17
2017,2,-1.729285714285695,-8.310000000000002,10.5,167,0,5,Low,2016-17
2017,3,4.089285714285736,-0.7899999999999636,15.200000000000045,160,0,5,Low,2016-17
2017,4,0.5098095238095466,-4.109999999999957,5.800000000000011,168,0,6,Moderate,2016-17
2017,5,-2.4614880952380753,-10.989999999999952,5.0,168,0,7,Moderate,2016-17
2017,6,1.2093452380952587,-9.889999999999986,11.770000000000039,161,0,9,High,2016-17
2017,7,3.2228059465178815,-3.3799999999999955,10.367000000000019,165,0,10,High,2016-17
2017,8,6.855001177761926,-5.0,19.220000000000027,104,0,10,High,2016-17
2017,9,3.977321428571448,-6.009999999999991,15.560000000000002,131,0,7,Moderate,2016-17
2017,10,3.7483233532934337,-7.779999999999973,17.80000000000001,125,0,7,Moderate,2016-17
2017,11,0.15922383664287681,-9.009999999999991,10.870000000000005,165,0,6,Moderate,2016-17
2017,12,7.053930735928594,-2.2399999999999523,26.810000000000002,132,4,6,Moderate,2016-17
2017,13,6.853750000000021,1.2100000000000364,13.879999999999995,141,0,4,Low,2016-17
2017,14,9.542463574500022,2.400000000000034,24.0,101,0,3,Minimal,2016-17
2017,15,14.309373279630975,2.680000000000007,27.210000000000036,51,7,1,Minimal,2016-17
2017,16,13.056071428571448,2.7000000000000455,24.110000000000014,63,0,1,Minimal,2016-17
2017,17,12.61422619047621,4.590000000000032,25.660000000000025,82,2,1,Minimal,2016-17
2017,18,9.017559523809544,1.8900000000000432,13.480000000000018,106,0,1,Minimal,2016-17
2017,19,12.86023809523812,1.7700000000000387,26.900000000000034,46,5,1,Minimal,2016-17
2017,20,18.233392857142878,6.560000000000002,30.560000000000002,29,41,1,Minimal,2016-17
2017,21,15.820000000000023,8.629999999999995,24.0,3,0,1,Minimal,2016-17
2017,22,20.45559523809526,9.230000000000018,32.10000000000002,1,36,1,Minimal,2016-17
2017,23,21.59202380952383,10.220000000000027,33.379999999999995,0,44,1,Minimal,2016-17
2017,24,25.292023809523833,19.82000000000005,34.56,0,77,1,Minimal,2016-17
2017,25,20.981976190476214,12.450000000000045,30.620000000000005,0,30,1,Minimal,2016-17
2017,26,21.22153295354169,10.010000000000048,30.660000000000025,0,42,1,Minimal,2016-17
2017,27,23.624107142857167,14.310000000000002,32.22000000000003,0,70,1,Minimal,2016-17
2017,28,23.057104118922638,14.710000000000036,28.340000000000032,0,46,1,Minimal,2016-17
2017,29,24.105535714285736,13.5,31.110000000000014,0,70,1,Minimal,2016-17
2017,30,22.2747023809524,15.29000000000002,28.450000000000045,0,44,1,Minimal,2016-17
2017,31,21.23011904761907,13.400000000000034,28.99000000000001,0,38,1,Minimal,2016-17
2017,32,20.485059523809547,12.370000000000005,28.5,0,26,1,Minimal,2016-17
2017,33,23.174261904761927,15.900000000000034,31.0,0,66,1,Minimal,2016-17
2017,34,20.062380952380977,10.700000000000045,28.29000000000002,0,16,1,Minimal,2016-17
2017,35,18.859285714285733,7.920000000000016,27.590000000000032,6,12,1,Minimal,2016-17
2017,36,16.398154761904784,8.340000000000032,27.980000000000018,8,4,1,Minimal,2016-17
2017,37,20.04125000000002,8.890000000000043,30.600000000000023,5,31,1,Minimal,2016-17
2017,38,24.403666784892884,13.450000000000045,34.0,0,67,1,Minimal,2016-17
2017,39,18.798268070994073,8.390000000000043,32.900000000000034,6,22,1,Minimal,2016-17
2017,40,19.795892857142878,11.610000000000014,27.80000000000001,0,15,1,Minimal,2017-18
2017,41,16.04742261904764,10.180000000000007,26.600000000000023,0,5,1,Minimal,2017-18
2017,42,15.310535714285736,5.5400000000000205,25.810000000000002,33,3,1,Minimal,2017-18
2017,43,6.810714285714306,1.0900000000000318,15.400000000000034,122,0,1,Minimal,2017-18
2017,44,6.725917159763337,1.5400000000000205,10.900000000000034,145,0,1,Minimal,2017-18
2017,45,1.6218525201071654,-7.409999999999968,8.629999999999995,168,0,1,Minimal,2017-18
2017,46,3.826894882642881,-1.7299999999999613,10.5,166,0,1,Minimal,2017-18
2017,47,3.965297619047641,-5.71999999999997,16.610000000000014,150,0,1,Minimal,2017-18
2017,48,8.342500000000019,-0.8100000000000023,16.390000000000043,36,0,3,Minimal,2017-18
